Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
1.938048922635367,0.6374192002107202,-0.7219304456696741,0.16172295448556184,1.03961766172289,-1.0052693331270168,1.4635970203931432,0.2578420240165654,-0.12518401543558316,1.7811221464886478,1.7577737498301327,2.545748872014302,1.559625734730109,-1.5169289352262671,-1.2496702435484934,-0.27403495522645793,0.3178901430908221,-2.284600952850644e-05,0
0.19216250592740738,0.6374192002107202,-0.7219304456696741,-0.7865730645356592,-0.5108870894103453,0.7660216689996692,0.06643097201553162,0.2578420240165654,-0.9080582937846281,-0.7263454841681486,1.7577737498301327,2.0042606746817055,1.559625734730109,0.7013612968893812,-1.2496702435484934,0.8980679232162416,-0.7870290700522244,-0.11007288023650949,0
0.5195162090601498,-1.5688262915039528,0.3650801934553894,-0.9051100669133119,1.03961766172289,0.7660216689996692,0.06643097201553162,-2.747079258228255,-0.12518401543558316,1.7811221464886478,-1.341640056830119,-1.244668509313872,-0.6411794687223781,-0.7774988578543844,-1.2496702435484934,0.8980679232162416,0.3178901430908221,-0.40960422339462305,0
-0.026073296161087577,0.6374192002107202,-0.7219304456696741,-0.4309620574027013,-0.5108870894103453,-1.0052693331270168,0.06643097201553162,1.2594824514315055,-0.9080582937846281,1.7811221464886478,-1.341640056830119,-0.7031803119812758,1.559625734730109,-0.7774988578543844,0.8002110998181858,-0.27403495522645793,-0.7870290700522244,16.76485736808459,0
-1.5537239107805523,0.6374192002107202,-0.7219304456696741,-1.0236470692909645,-0.5108870894103453,0.7660216689996692,0.06643097201553162,1.2594824514315055,-0.12518401543558316,-0.7263454841681486,-1.341640056830119,2.545748872014302,-0.6411794687223781,-0.7774988578543844,0.8002110998181858,-0.27403495522645793,0.3178901430908221,0.07430530210748486,0
-0.4625449003380775,-1.5688262915039528,-0.7219304456696741,1.8212409877726987,-0.5108870894103453,0.7660216689996692,1.4635970203931432,0.2578420240165654,-0.12518401543558316,-0.7263454841681486,-1.341640056830119,-0.16169211464867958,-0.6411794687223781,0.7013612968893812,0.8002110998181858,-0.27403495522645793,0.3178901430908221,0.19278658895669423,0
0.0830446048831599,0.6374192002107202,-0.7219304456696741,0.9914819711291303,1.03961766172289,0.7660216689996692,-1.33073507636208,1.2594824514315055,-0.12518401543558316,-0.7263454841681486,-0.30850212127670185,0.3797960826839167,1.559625734730109,1.4407913742612641,-1.2496702435484934,-0.27403495522645793,0.3178901430908221,-0.5118886302063937,0
2.4836384278566044,0.6374192002107202,-0.7219304456696741,-0.7865730645356592,-0.5108870894103453,-1.0052693331270168,1.4635970203931432,1.2594824514315055,2.2234388196115513,-0.7263454841681486,0.7246358142767154,0.921284280016513,1.559625734730109,1.4407913742612641,-1.2496702435484934,2.070170801658941,-1.891948283195271,2.060309044780281,0
1.719813120546872,-1.5688262915039528,1.452090832580453,-0.9051100669133119,1.03961766172289,-1.0052693331270168,-1.33073507636208,0.2578420240165654,1.4405645412625065,0.5273883311602496,-0.30850212127670185,-0.16169211464867958,-0.6411794687223781,-1.5169289352262671,0.8002110998181858,-1.4461378336691575,1.4228093562338686,-0.13159476193009248,0
-0.026073296161087577,0.6374192002107202,-0.7219304456696741,2.058314992528004,-0.5108870894103453,0.7660216689996692,1.4635970203931432,0.2578420240165654,-0.12518401543558316,-0.7263454841681486,-0.30850212127670185,2.545748872014302,-0.6411794687223781,-0.0380687804825016,0.8002110998181858,-0.27403495522645793,0.3178901430908221,0.2012178415789226,0
2.4836384278566044,-1.5688262915039528,1.452090832580453,2.1768519949056566,1.03961766172289,-1.0052693331270168,0.06643097201553162,0.2578420240165654,1.4405645412625065,1.7811221464886478,-0.30850212127670185,0.921284280016513,-0.6411794687223781,-1.5169289352262671,0.8002110998181858,-1.4461378336691575,1.4228093562338686,0.4765648022153811,0
0.6286341101043973,0.6374192002107202,-0.7219304456696741,2.4139259996609623,1.03961766172289,0.7660216689996692,0.06643097201553162,2.2611228788464457,-0.12518401543558316,-0.7263454841681486,1.7577737498301327,1.4627724773491093,-0.6411794687223781,-0.0380687804825016,0.8002110998181858,0.8980679232162416,0.3178901430908221,-0.0372978576025382,0
-0.24430909824958252,0.6374192002107202,-0.7219304456696741,0.754407966373825,1.03961766172289,0.7660216689996692,-1.33073507636208,-2.747079258228255,-0.9080582937846281,0.5273883311602496,-0.30850212127670185,-1.244668509313872,-0.6411794687223781,0.7013612968893812,0.8002110998181858,-0.27403495522645793,-0.7870290700522244,-1.2629357387917377,0
0.6286341101043973,0.6374192002107202,-0.7219304456696741,-0.6680360621580066,-0.5108870894103453,-1.0052693331270168,1.4635970203931432,-1.7454388308133149,-0.12518401543558316,-0.7263454841681486,-0.30850212127670185,0.3797960826839167,1.559625734730109,1.4407913742612641,0.8002110998181858,-0.27403495522645793,0.3178901430908221,0.17548033357422546,0
1.6106952195026245,-1.5688262915039528,-0.7219304456696741,2.1768519949056566,1.03961766172289,-1.0052693331270168,-1.33073507636208,-2.747079258228255,2.2234388196115513,-0.7263454841681486,-1.341640056830119,-0.16169211464867958,1.559625734730109,0.7013612968893812,-1.2496702435484934,-1.4461378336691575,-1.891948283195271,1.137974382922297,0
2.374520526812357,-1.5688262915039528,-0.7219304456696741,-0.7865730645356592,-0.5108870894103453,0.7660216689996692,0.06643097201553162,1.2594824514315055,-0.9080582937846281,-0.7263454841681486,-0.30850212127670185,-0.7031803119812758,1.559625734730109,-0.7774988578543844,-1.2496702435484934,-0.27403495522645793,-0.7870290700522244,-0.45708548816190925,1
-0.13519119720533507,0.6374192002107202,-0.7219304456696741,2.058314992528004,1.03961766172289,0.7660216689996692,0.06643097201553162,-0.7437984033983748,-0.12518401543558316,-0.7263454841681486,-1.341640056830119,2.0042606746817055,-0.6411794687223781,-0.0380687804825016,0.8002110998181858,-1.4461378336691575,0.3178901430908221,-0.6392449198158435,0
-0.8990165045150674,-1.5688262915039528,-0.7219304456696741,0.8729449687514776,1.03961766172289,0.7660216689996692,0.06643097201553162,0.2578420240165654,-0.9080582937846281,-0.7263454841681486,0.7246358142767154,-0.16169211464867958,-0.6411794687223781,-0.0380687804825016,-1.2496702435484934,-0.27403495522645793,-0.7870290700522244,-0.5094480044473276,0
-0.026073296161087577,0.6374192002107202,-0.7219304456696741,0.043185952107909195,1.03961766172289,0.7660216689996692,0.06643097201553162,1.2594824514315055,-0.12518401543558316,0.5273883311602496,-0.30850212127670185,0.3797960826839167,1.559625734730109,0.7013612968893812,-1.2496702435484934,0.8980679232162416,0.3178901430908221,0.9777805830999579,0
0.0830446048831599,0.6374192002107202,-0.7219304456696741,-0.9051100669133119,-0.5108870894103453,0.7660216689996692,-1.33073507636208,-0.7437984033983748,-0.12518401543558316,-0.7263454841681486,-1.341640056830119,-1.244668509313872,-0.6411794687223781,-0.7774988578543844,-1.2496702435484934,-0.27403495522645793,0.3178901430908221,-0.34725732900393425,0
-0.6807807024265724,-1.5688262915039528,1.452090832580453,-1.1421840716686171,-0.5108870894103453,-1.0052693331270168,-1.33073507636208,1.2594824514315055,-0.9080582937846281,-0.7263454841681486,0.7246358142767154,-0.7031803119812758,-0.6411794687223781,-0.0380687804825016,0.8002110998181858,-0.27403495522645793,-0.7870290700522244,-1.4996764374211504,1
0.9559878132371398,0.6374192002107202,1.452090832580453,0.043185952107909195,1.03961766172289,0.7660216689996692,1.4635970203931432,0.2578420240165654,1.4405645412625065,1.7811221464886478,-0.30850212127670185,1.4627724773491093,1.559625734730109,-0.7774988578543844,0.8002110998181858,-0.27403495522645793,1.4228093562338686,1.402449465177461,0
0.4103983080159023,0.6374192002107202,1.452090832580453,-0.1938880526473961,1.03961766172289,0.7660216689996692,0.06643097201553162,0.2578420240165654,-0.9080582937846281,0.5273883311602496,1.7577737498301327,-0.16169211464867958,-0.6411794687223781,1.4407913742612641,-1.2496702435484934,-0.27403495522645793,-0.7870290700522244,0.04901154424079972,1
